,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
270,Car1,maint,Ordinal,BaseNEncoder,,5,0.7,0.5
271,Car1,maint,Ordinal,BinaryEncoder,,5,0.7,0.5
272,Car1,maint,Ordinal,FrequencyEncoder,,5,0.7,0.5
273,Car1,maint,Ordinal,OneHotEncoder,,5,0.7,0.5
274,Car1,maint,Ordinal,HashingEncoder,,5,0.7,0.5
275,Car1,maint,Ordinal,HelmertEncoder,,5,0.7,0.5
276,Car1,maint,Ordinal,TargetEncoder,,5,0.7,0.5
277,Car1,maint,Ordinal,JamesSteinEncoder,,5,0.7,0.5
278,Car1,maint,Ordinal,LabelEncoder,,5,0.7,0.5
279,Car1,maint,Ordinal,SumEncoder,,5,0.7,0.5
280,Car1,buying,Nominal,BaseNEncoder,,4,0.9228070175438596,0.7254663181656172
281,Car1,buying,Nominal,BinaryEncoder,,4,0.9228070175438596,0.7254663181656172
282,Car1,buying,Nominal,FrequencyEncoder,,4,0.9228070175438596,0.7254663181656172
283,Car1,buying,Nominal,OneHotEncoder,,4,0.9228070175438596,0.7254663181656172
284,Car1,buying,Nominal,HashingEncoder,,4,0.7,0.5
285,Car1,buying,Nominal,HelmertEncoder,,4,0.9228070175438596,0.7254663181656172
286,Car1,buying,Nominal,TargetEncoder,,4,0.9228070175438596,0.7254663181656172
287,Car1,buying,Nominal,JamesSteinEncoder,,4,0.9228070175438596,0.7254663181656172
288,Car1,buying,Nominal,LabelEncoder,,4,0.9228070175438596,0.7254663181656172
289,Car1,buying,Nominal,SumEncoder,,4,0.9228070175438596,0.7254663181656172
290,Car1,safety,Ordinal,BaseNEncoder,,4,0.7,0.5
291,Car1,safety,Ordinal,BinaryEncoder,,4,0.7,0.5
292,Car1,safety,Ordinal,FrequencyEncoder,,4,0.7,0.5
293,Car1,safety,Ordinal,OneHotEncoder,,4,0.7,0.5
294,Car1,safety,Ordinal,HashingEncoder,,4,0.7,0.5
295,Car1,safety,Ordinal,HelmertEncoder,,4,0.7,0.5
296,Car1,safety,Ordinal,TargetEncoder,,4,0.7,0.5
297,Car1,safety,Ordinal,JamesSteinEncoder,,4,0.7,0.5
298,Car1,safety,Ordinal,LabelEncoder,,4,0.7,0.5
299,Car1,safety,Ordinal,SumEncoder,,4,0.7,0.5
300,Bridges,T-OR-D,Nominal,BaseNEncoder,,2,0.6571428571428571,0.6166666666666667
301,Bridges,T-OR-D,Nominal,BinaryEncoder,,2,0.6571428571428571,0.6166666666666667
302,Bridges,T-OR-D,Nominal,FrequencyEncoder,,2,0.6571428571428571,0.6166666666666667
303,Bridges,T-OR-D,Nominal,OneHotEncoder,,2,0.6571428571428571,0.6166666666666667
304,Bridges,T-OR-D,Nominal,HashingEncoder,,2,0.6571428571428571,0.6166666666666667
305,Bridges,T-OR-D,Nominal,HelmertEncoder,,2,0.6571428571428571,0.6166666666666667
306,Bridges,T-OR-D,Nominal,TargetEncoder,,2,0.6571428571428571,0.6166666666666667
307,Bridges,T-OR-D,Nominal,JamesSteinEncoder,,2,0.6571428571428571,0.6166666666666667
308,Bridges,T-OR-D,Nominal,LabelEncoder,,2,0.6571428571428571,0.6166666666666667
309,Bridges,T-OR-D,Nominal,SumEncoder,,2,0.6571428571428571,0.6166666666666667
310,Bridges,IDENTIF,Nominal,BaseNEncoder,,106,0.6285714285714286,0.6
