,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score
386,heart,cp,Nominal,BinaryEncoder,,4,0.73
387,heart,cp,Nominal,HelmertEncoder,,4,0.73
388,heart,cp,Nominal,OneHotEncoder,,4,0.73
389,heart,cp,Nominal,HashingEncoder,,4,0.73
390,heart,sex,Nominal,LabelEncoder,,2,0.67
391,heart,sex,Nominal,BaseNEncoder,,2,0.67
392,heart,sex,Nominal,SumEncoder,,2,0.67
393,heart,sex,Nominal,JamesSteinEncoder,,2,0.67
394,heart,sex,Nominal,FrequencyEncoder,,2,0.67
395,heart,sex,Nominal,TargetEncoder,,2,0.67
396,heart,sex,Nominal,BinaryEncoder,,2,0.67
397,heart,sex,Nominal,HelmertEncoder,,2,0.67
398,heart,sex,Nominal,OneHotEncoder,,2,0.67
399,heart,sex,Nominal,HashingEncoder,,2,0.67
400,heart,slope,Ordinal,LabelEncoder,,3,0.56
401,heart,slope,Ordinal,BaseNEncoder,,3,0.56
402,heart,slope,Ordinal,SumEncoder,,3,0.56
403,heart,slope,Ordinal,JamesSteinEncoder,,3,0.56
404,heart,slope,Ordinal,FrequencyEncoder,,3,0.56
405,heart,slope,Ordinal,TargetEncoder,,3,0.56
406,heart,slope,Ordinal,BinaryEncoder,,3,0.56
407,heart,slope,Ordinal,HelmertEncoder,,3,0.56
408,heart,slope,Ordinal,OneHotEncoder,,3,0.56
409,heart,slope,Ordinal,HashingEncoder,,3,0.56
410,heart,exang,Nominal,LabelEncoder,,2,0.66
411,heart,exang,Nominal,BaseNEncoder,,2,0.66
412,heart,exang,Nominal,SumEncoder,,2,0.66
413,heart,exang,Nominal,JamesSteinEncoder,,2,0.66
414,heart,exang,Nominal,FrequencyEncoder,,2,0.66
415,heart,exang,Nominal,TargetEncoder,,2,0.66
416,heart,exang,Nominal,BinaryEncoder,,2,0.66
417,heart,exang,Nominal,HelmertEncoder,,2,0.66
418,heart,exang,Nominal,OneHotEncoder,,2,0.66
419,heart,exang,Nominal,HashingEncoder,,2,0.66
420,adult,education-num,Ordinal,LabelEncoder,,16,0.7649423746984723
421,adult,education-num,Ordinal,BaseNEncoder,,16,0.7649423746984723
422,adult,education-num,Ordinal,SumEncoder,,16,0.7649423746984723
423,adult,education-num,Ordinal,JamesSteinEncoder,,16,0.7649423746984723
424,adult,education-num,Ordinal,FrequencyEncoder,,16,0.7627311712677566
425,adult,education-num,Ordinal,TargetEncoder,,16,0.7649423746984723
426,adult,education-num,Ordinal,BinaryEncoder,,16,0.7649423746984723
427,adult,education-num,Ordinal,HelmertEncoder,,16,0.7649423746984723
428,adult,education-num,Ordinal,OneHotEncoder,,16,0.7649423746984723
429,adult,education-num,Ordinal,HashingEncoder,,16,0.7649423746984723
430,adult,marital-status,Nominal,LabelEncoder,,7,0.7795497185741088
431,adult,marital-status,Nominal,BaseNEncoder,,7,0.783905119270973
432,adult,marital-status,Nominal,SumEncoder,,7,0.7779415706244974
433,adult,marital-status,Nominal,JamesSteinEncoder,,7,0.7783436076119002
434,adult,marital-status,Nominal,FrequencyEncoder,,7,0.7768024658268561
435,adult,marital-status,Nominal,TargetEncoder,,7,0.7782766014473331
436,adult,marital-status,Nominal,BinaryEncoder,,7,0.783905119270973
437,adult,marital-status,Nominal,HelmertEncoder,,7,0.7776735459662288
438,adult,marital-status,Nominal,OneHotEncoder,,7,0.7781425891181989
439,adult,marital-status,Nominal,HashingEncoder,,7,0.777271508978826
440,adult,education,Ordinal,LabelEncoder,,16,0.7656124363441437
441,adult,education,Ordinal,BaseNEncoder,,16,0.7658134548378451
442,adult,education,Ordinal,SumEncoder,,16,0.7674886089520235
443,adult,education,Ordinal,JamesSteinEncoder,,16,0.7644063253819351
444,adult,education,Ordinal,FrequencyEncoder,,16,0.7627311712677566
445,adult,education,Ordinal,TargetEncoder,,16,0.7644063253819351
446,adult,education,Ordinal,BinaryEncoder,,16,0.7658134548378451
447,adult,education,Ordinal,HelmertEncoder,,16,0.7650763870276065
448,adult,education,Ordinal,OneHotEncoder,,16,0.7672205842937551
449,adult,education,Ordinal,HashingEncoder,,16,0.7577727150897883
450,adult,workclass,Nominal,LabelEncoder,,7,0.7479898150629858
451,adult,workclass,Nominal,BaseNEncoder,,7,0.7502680246582686
452,adult,workclass,Nominal,SumEncoder,,7,0.7504020369874028
453,adult,workclass,Nominal,JamesSteinEncoder,,7,0.7489279013669258
454,adult,workclass,Nominal,FrequencyEncoder,,7,0.747587778075583
455,adult,workclass,Nominal,TargetEncoder,,7,0.7489279013669258
456,adult,workclass,Nominal,BinaryEncoder,,7,0.7502680246582686
457,adult,workclass,Nominal,HelmertEncoder,,7,0.7443714821763602
458,adult,workclass,Nominal,OneHotEncoder,,7,0.7489279013669258
459,adult,workclass,Nominal,HashingEncoder,,7,0.747118734923613
460,adult,relationship,Nominal,LabelEncoder,,6,0.782967032967033
461,adult,relationship,Nominal,BaseNEncoder,,6,0.7802867863843473
462,adult,relationship,Nominal,SumEncoder,,6,0.782028946663093
463,adult,relationship,Nominal,JamesSteinEncoder,,6,0.7833020637898687
464,adult,relationship,Nominal,FrequencyEncoder,,6,0.7809568480300187
465,adult,relationship,Nominal,TargetEncoder,,6,0.7833020637898687
466,adult,relationship,Nominal,BinaryEncoder,,6,0.7802867863843473
467,adult,relationship,Nominal,HelmertEncoder,,6,0.781559903511123
468,adult,relationship,Nominal,OneHotEncoder,,6,0.7818279281693916
469,adult,relationship,Nominal,HashingEncoder,,6,0.769565800053605
470,adult,race,Nominal,LabelEncoder,,5,0.7483248458858215
471,adult,race,Nominal,BaseNEncoder,,5,0.7496649691771643
472,adult,race,Nominal,SumEncoder,,5,0.7493969445188957
473,adult,race,Nominal,JamesSteinEncoder,,5,0.7495979630125972
474,adult,race,Nominal,FrequencyEncoder,,5,0.7495979630125972
475,adult,race,Nominal,TargetEncoder,,5,0.7495979630125972
476,adult,race,Nominal,BinaryEncoder,,5,0.7496649691771643
477,adult,race,Nominal,HelmertEncoder,,5,0.7483918520503886
478,adult,race,Nominal,OneHotEncoder,,5,0.7508710801393729
479,adult,race,Nominal,HashingEncoder,,5,0.7487938890377914
480,adult,sex,Nominal,LabelEncoder,,2,0.7572366657732511
481,adult,sex,Nominal,BaseNEncoder,,2,0.7557625301527741
482,adult,sex,Nominal,SumEncoder,,2,0.7567676226212812
483,adult,sex,Nominal,JamesSteinEncoder,,2,0.7579737335834896
484,adult,sex,Nominal,FrequencyEncoder,,2,0.7572366657732511
485,adult,sex,Nominal,TargetEncoder,,2,0.7579737335834896
486,adult,sex,Nominal,BinaryEncoder,,2,0.7557625301527741
487,adult,sex,Nominal,HelmertEncoder,,2,0.7571026534441169
488,adult,sex,Nominal,OneHotEncoder,,2,0.7555615116590726
489,adult,sex,Nominal,HashingEncoder,,2,0.7571026534441169
490,adult,native-country,Nominal,LabelEncoder,,41,0.746649691771643
491,adult,native-country,Nominal,BaseNEncoder,,41,0.7505360493165372
492,adult,native-country,Nominal,SumEncoder,,41,0.7507370678102385
493,adult,native-country,Nominal,JamesSteinEncoder,,41,0.7504020369874028
494,adult,native-country,Nominal,FrequencyEncoder,,41,0.7513401232913428
495,adult,native-country,Nominal,TargetEncoder,,41,0.7504690431519699
496,adult,native-country,Nominal,BinaryEncoder,,41,0.7505360493165372
497,adult,native-country,Nominal,HelmertEncoder,,41,0.7508710801393729
498,adult,native-country,Nominal,OneHotEncoder,,41,0.752412221924417
499,adult,native-country,Nominal,HashingEncoder,,41,0.7473867595818815
500,adult,occupation,Nominal,LabelEncoder,,14,0.7605869740016081
501,adult,occupation,Nominal,BaseNEncoder,,14,0.7634682390779952
502,adult,occupation,Nominal,SumEncoder,,14,0.763870276065398
503,adult,occupation,Nominal,JamesSteinEncoder,,14,0.7630662020905923
504,adult,occupation,Nominal,FrequencyEncoder,,14,0.758107745912624
505,adult,occupation,Nominal,TargetEncoder,,14,0.7630662020905923
506,adult,occupation,Nominal,BinaryEncoder,,14,0.7634682390779952
507,adult,occupation,Nominal,HelmertEncoder,,14,0.764339319217368
508,adult,occupation,Nominal,OneHotEncoder,,14,0.765277405521308
509,adult,occupation,Nominal,HashingEncoder,,14,0.7577727150897883
510,random,Size,Ordinal,LabelEncoder,,2,0.6
511,random,Size,Ordinal,BaseNEncoder,,2,0.6
512,random,Size,Ordinal,SumEncoder,,2,0.6
513,random,Size,Ordinal,JamesSteinEncoder,,2,0.6
514,random,Size,Ordinal,FrequencyEncoder,,2,0.6
515,random,Size,Ordinal,TargetEncoder,,2,0.6
516,random,Size,Ordinal,BinaryEncoder,,2,0.6
517,random,Size,Ordinal,HelmertEncoder,,2,0.6
518,random,Size,Ordinal,OneHotEncoder,,2,0.6
519,random,Size,Ordinal,HashingEncoder,,2,0.6
520,random,Act,Nominal,LabelEncoder,,2,0.6
521,random,Act,Nominal,BaseNEncoder,,2,0.6
522,random,Act,Nominal,SumEncoder,,2,0.6
523,random,Act,Nominal,JamesSteinEncoder,,2,0.6
524,random,Act,Nominal,FrequencyEncoder,,2,0.6
525,random,Act,Nominal,TargetEncoder,,2,0.6
526,random,Act,Nominal,BinaryEncoder,,2,0.6
527,random,Act,Nominal,HelmertEncoder,,2,0.6
528,random,Act,Nominal,OneHotEncoder,,2,0.6
529,random,Act,Nominal,HashingEncoder,,2,0.6
530,random,Color,Nominal,LabelEncoder,,2,0.6
531,random,Color,Nominal,BaseNEncoder,,2,0.6
532,random,Color,Nominal,SumEncoder,,2,0.6
533,random,Color,Nominal,JamesSteinEncoder,,2,0.6
534,random,Color,Nominal,FrequencyEncoder,,2,0.6
535,random,Color,Nominal,TargetEncoder,,2,0.6
536,random,Color,Nominal,BinaryEncoder,,2,0.6
537,random,Color,Nominal,HelmertEncoder,,2,0.6
538,random,Color,Nominal,OneHotEncoder,,2,0.6
539,random,Color,Nominal,HashingEncoder,,2,0.6
540,random,Age,Nominal,LabelEncoder,,2,0.2
541,random,Age,Nominal,BaseNEncoder,,2,0.2
542,random,Age,Nominal,SumEncoder,,2,0.2
543,random,Age,Nominal,JamesSteinEncoder,,2,0.2
544,random,Age,Nominal,FrequencyEncoder,,2,0.2
545,random,Age,Nominal,TargetEncoder,,2,0.2
546,random,Age,Nominal,BinaryEncoder,,2,0.2
547,random,Age,Nominal,HelmertEncoder,,2,0.2
548,random,Age,Nominal,OneHotEncoder,,2,0.2
549,random,Age,Nominal,HashingEncoder,,2,0.2
