,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score,nuuniquevalues
356,heart,thal,Ordinal,TargetEncoder,HelmertEncoder,0.74,4.0
357,heart,thal,Ordinal,TargetEncoder,FrequencyEncoder,0.75,4.0
358,heart,thal,Ordinal,TargetEncoder,BaseNEncoder,0.74,4.0
359,heart,thal,Ordinal,TargetEncoder,OneHotEncoder,0.74,4.0
360,heart,thal,Ordinal,HelmertEncoder,BinaryEncoder,0.74,4.0
361,heart,thal,Ordinal,HelmertEncoder,JamesSteinEncoder,0.74,4.0
362,heart,thal,Ordinal,HelmertEncoder,SumEncoder,0.74,4.0
363,heart,thal,Ordinal,HelmertEncoder,HashingEncoder,0.74,4.0
364,heart,thal,Ordinal,HelmertEncoder,LabelEncoder,0.74,4.0
365,heart,thal,Ordinal,HelmertEncoder,TargetEncoder,0.74,4.0
366,heart,thal,Ordinal,HelmertEncoder,HelmertEncoder,0.74,4.0
367,heart,thal,Ordinal,HelmertEncoder,FrequencyEncoder,0.75,4.0
368,heart,thal,Ordinal,HelmertEncoder,BaseNEncoder,0.74,4.0
369,heart,thal,Ordinal,HelmertEncoder,OneHotEncoder,0.74,4.0
370,heart,thal,Ordinal,FrequencyEncoder,BinaryEncoder,0.76,4.0
371,heart,thal,Ordinal,FrequencyEncoder,JamesSteinEncoder,0.76,4.0
372,heart,thal,Ordinal,FrequencyEncoder,SumEncoder,0.76,4.0
373,heart,thal,Ordinal,FrequencyEncoder,HashingEncoder,0.76,4.0
374,heart,thal,Ordinal,FrequencyEncoder,LabelEncoder,0.76,4.0
375,heart,thal,Ordinal,FrequencyEncoder,TargetEncoder,0.76,4.0
376,heart,thal,Ordinal,FrequencyEncoder,HelmertEncoder,0.76,4.0
377,heart,thal,Ordinal,FrequencyEncoder,FrequencyEncoder,0.74,4.0
378,heart,thal,Ordinal,FrequencyEncoder,BaseNEncoder,0.76,4.0
379,heart,thal,Ordinal,FrequencyEncoder,OneHotEncoder,0.76,4.0
380,heart,thal,Ordinal,BaseNEncoder,BinaryEncoder,0.74,4.0
381,heart,thal,Ordinal,BaseNEncoder,JamesSteinEncoder,0.74,4.0
382,heart,thal,Ordinal,BaseNEncoder,SumEncoder,0.74,4.0
383,heart,thal,Ordinal,BaseNEncoder,HashingEncoder,0.74,4.0
384,heart,thal,Ordinal,BaseNEncoder,LabelEncoder,0.74,4.0
385,heart,thal,Ordinal,BaseNEncoder,TargetEncoder,0.74,4.0
386,heart,thal,Ordinal,BaseNEncoder,HelmertEncoder,0.74,4.0
387,heart,thal,Ordinal,BaseNEncoder,FrequencyEncoder,0.75,4.0
388,heart,thal,Ordinal,BaseNEncoder,BaseNEncoder,0.74,4.0
389,heart,thal,Ordinal,BaseNEncoder,OneHotEncoder,0.74,4.0
390,heart,thal,Ordinal,OneHotEncoder,BinaryEncoder,0.74,4.0
391,heart,thal,Ordinal,OneHotEncoder,JamesSteinEncoder,0.74,4.0
392,heart,thal,Ordinal,OneHotEncoder,SumEncoder,0.74,4.0
393,heart,thal,Ordinal,OneHotEncoder,HashingEncoder,0.74,4.0
394,heart,thal,Ordinal,OneHotEncoder,LabelEncoder,0.74,4.0
395,heart,thal,Ordinal,OneHotEncoder,TargetEncoder,0.74,4.0
396,heart,thal,Ordinal,OneHotEncoder,HelmertEncoder,0.74,4.0
397,heart,thal,Ordinal,OneHotEncoder,FrequencyEncoder,0.75,4.0
398,heart,thal,Ordinal,OneHotEncoder,BaseNEncoder,0.74,4.0
399,heart,thal,Ordinal,OneHotEncoder,OneHotEncoder,0.74,4.0
400,heart,fbs,Nominal,BinaryEncoder,BinaryEncoder,0.74,2.0
401,heart,fbs,Nominal,BinaryEncoder,JamesSteinEncoder,0.74,2.0
402,heart,fbs,Nominal,BinaryEncoder,SumEncoder,0.74,2.0
403,heart,fbs,Nominal,BinaryEncoder,HashingEncoder,0.74,2.0
404,heart,fbs,Nominal,BinaryEncoder,LabelEncoder,0.74,2.0
405,heart,fbs,Nominal,BinaryEncoder,TargetEncoder,0.74,2.0
406,heart,fbs,Nominal,BinaryEncoder,HelmertEncoder,0.74,2.0
407,heart,fbs,Nominal,BinaryEncoder,FrequencyEncoder,0.74,2.0
408,heart,fbs,Nominal,BinaryEncoder,BaseNEncoder,0.74,2.0
409,heart,fbs,Nominal,BinaryEncoder,OneHotEncoder,0.74,2.0
410,heart,fbs,Nominal,JamesSteinEncoder,BinaryEncoder,0.74,2.0
411,heart,fbs,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.74,2.0
412,heart,fbs,Nominal,JamesSteinEncoder,SumEncoder,0.74,2.0
413,heart,fbs,Nominal,JamesSteinEncoder,HashingEncoder,0.74,2.0
414,heart,fbs,Nominal,JamesSteinEncoder,LabelEncoder,0.74,2.0
415,heart,fbs,Nominal,JamesSteinEncoder,TargetEncoder,0.74,2.0
416,heart,fbs,Nominal,JamesSteinEncoder,HelmertEncoder,0.74,2.0
417,heart,fbs,Nominal,JamesSteinEncoder,FrequencyEncoder,0.74,2.0
418,heart,fbs,Nominal,JamesSteinEncoder,BaseNEncoder,0.74,2.0
419,heart,fbs,Nominal,JamesSteinEncoder,OneHotEncoder,0.74,2.0
420,heart,fbs,Nominal,SumEncoder,BinaryEncoder,0.74,2.0
421,heart,fbs,Nominal,SumEncoder,JamesSteinEncoder,0.74,2.0
422,heart,fbs,Nominal,SumEncoder,SumEncoder,0.74,2.0
423,heart,fbs,Nominal,SumEncoder,HashingEncoder,0.74,2.0
424,heart,fbs,Nominal,SumEncoder,LabelEncoder,0.74,2.0
425,heart,fbs,Nominal,SumEncoder,TargetEncoder,0.74,2.0
426,heart,fbs,Nominal,SumEncoder,HelmertEncoder,0.74,2.0
427,heart,fbs,Nominal,SumEncoder,FrequencyEncoder,0.74,2.0
428,heart,fbs,Nominal,SumEncoder,BaseNEncoder,0.74,2.0
429,heart,fbs,Nominal,SumEncoder,OneHotEncoder,0.74,2.0
430,heart,fbs,Nominal,HashingEncoder,BinaryEncoder,0.74,2.0
431,heart,fbs,Nominal,HashingEncoder,JamesSteinEncoder,0.74,2.0
432,heart,fbs,Nominal,HashingEncoder,SumEncoder,0.74,2.0
433,heart,fbs,Nominal,HashingEncoder,HashingEncoder,0.74,2.0
434,heart,fbs,Nominal,HashingEncoder,LabelEncoder,0.74,2.0
435,heart,fbs,Nominal,HashingEncoder,TargetEncoder,0.74,2.0
436,heart,fbs,Nominal,HashingEncoder,HelmertEncoder,0.74,2.0
437,heart,fbs,Nominal,HashingEncoder,FrequencyEncoder,0.74,2.0
438,heart,fbs,Nominal,HashingEncoder,BaseNEncoder,0.74,2.0
439,heart,fbs,Nominal,HashingEncoder,OneHotEncoder,0.74,2.0
440,heart,fbs,Nominal,LabelEncoder,BinaryEncoder,0.74,2.0
441,heart,fbs,Nominal,LabelEncoder,JamesSteinEncoder,0.74,2.0
442,heart,fbs,Nominal,LabelEncoder,SumEncoder,0.74,2.0
443,heart,fbs,Nominal,LabelEncoder,HashingEncoder,0.74,2.0
444,heart,fbs,Nominal,LabelEncoder,LabelEncoder,0.74,2.0
445,heart,fbs,Nominal,LabelEncoder,TargetEncoder,0.74,2.0
446,heart,fbs,Nominal,LabelEncoder,HelmertEncoder,0.74,2.0
447,heart,fbs,Nominal,LabelEncoder,FrequencyEncoder,0.74,2.0
448,heart,fbs,Nominal,LabelEncoder,BaseNEncoder,0.74,2.0
449,heart,fbs,Nominal,LabelEncoder,OneHotEncoder,0.74,2.0
450,heart,fbs,Nominal,TargetEncoder,BinaryEncoder,0.74,2.0
451,heart,fbs,Nominal,TargetEncoder,JamesSteinEncoder,0.74,2.0
452,heart,fbs,Nominal,TargetEncoder,SumEncoder,0.74,2.0
453,heart,fbs,Nominal,TargetEncoder,HashingEncoder,0.74,2.0
454,heart,fbs,Nominal,TargetEncoder,LabelEncoder,0.74,2.0
455,heart,fbs,Nominal,TargetEncoder,TargetEncoder,0.74,2.0
456,heart,fbs,Nominal,TargetEncoder,HelmertEncoder,0.74,2.0
457,heart,fbs,Nominal,TargetEncoder,FrequencyEncoder,0.74,2.0
458,heart,fbs,Nominal,TargetEncoder,BaseNEncoder,0.74,2.0
459,heart,fbs,Nominal,TargetEncoder,OneHotEncoder,0.74,2.0
460,heart,fbs,Nominal,HelmertEncoder,BinaryEncoder,0.74,2.0
461,heart,fbs,Nominal,HelmertEncoder,JamesSteinEncoder,0.74,2.0
462,heart,fbs,Nominal,HelmertEncoder,SumEncoder,0.74,2.0
463,heart,fbs,Nominal,HelmertEncoder,HashingEncoder,0.74,2.0
464,heart,fbs,Nominal,HelmertEncoder,LabelEncoder,0.74,2.0
465,heart,fbs,Nominal,HelmertEncoder,TargetEncoder,0.74,2.0
466,heart,fbs,Nominal,HelmertEncoder,HelmertEncoder,0.74,2.0
467,heart,fbs,Nominal,HelmertEncoder,FrequencyEncoder,0.74,2.0
468,heart,fbs,Nominal,HelmertEncoder,BaseNEncoder,0.74,2.0
469,heart,fbs,Nominal,HelmertEncoder,OneHotEncoder,0.74,2.0
470,heart,fbs,Nominal,FrequencyEncoder,BinaryEncoder,0.74,2.0
471,heart,fbs,Nominal,FrequencyEncoder,JamesSteinEncoder,0.74,2.0
472,heart,fbs,Nominal,FrequencyEncoder,SumEncoder,0.74,2.0
473,heart,fbs,Nominal,FrequencyEncoder,HashingEncoder,0.74,2.0
474,heart,fbs,Nominal,FrequencyEncoder,LabelEncoder,0.74,2.0
475,heart,fbs,Nominal,FrequencyEncoder,TargetEncoder,0.74,2.0
476,heart,fbs,Nominal,FrequencyEncoder,HelmertEncoder,0.74,2.0
477,heart,fbs,Nominal,FrequencyEncoder,FrequencyEncoder,0.74,2.0
478,heart,fbs,Nominal,FrequencyEncoder,BaseNEncoder,0.74,2.0
479,heart,fbs,Nominal,FrequencyEncoder,OneHotEncoder,0.74,2.0
480,heart,fbs,Nominal,BaseNEncoder,BinaryEncoder,0.74,2.0
481,heart,fbs,Nominal,BaseNEncoder,JamesSteinEncoder,0.74,2.0
482,heart,fbs,Nominal,BaseNEncoder,SumEncoder,0.74,2.0
483,heart,fbs,Nominal,BaseNEncoder,HashingEncoder,0.74,2.0
484,heart,fbs,Nominal,BaseNEncoder,LabelEncoder,0.74,2.0
485,heart,fbs,Nominal,BaseNEncoder,TargetEncoder,0.74,2.0
486,heart,fbs,Nominal,BaseNEncoder,HelmertEncoder,0.74,2.0
487,heart,fbs,Nominal,BaseNEncoder,FrequencyEncoder,0.74,2.0
488,heart,fbs,Nominal,BaseNEncoder,BaseNEncoder,0.74,2.0
489,heart,fbs,Nominal,BaseNEncoder,OneHotEncoder,0.74,2.0
490,heart,fbs,Nominal,OneHotEncoder,BinaryEncoder,0.74,2.0
491,heart,fbs,Nominal,OneHotEncoder,JamesSteinEncoder,0.74,2.0
492,heart,fbs,Nominal,OneHotEncoder,SumEncoder,0.74,2.0
493,heart,fbs,Nominal,OneHotEncoder,HashingEncoder,0.74,2.0
494,heart,fbs,Nominal,OneHotEncoder,LabelEncoder,0.74,2.0
495,heart,fbs,Nominal,OneHotEncoder,TargetEncoder,0.74,2.0
496,heart,fbs,Nominal,OneHotEncoder,HelmertEncoder,0.74,2.0
497,heart,fbs,Nominal,OneHotEncoder,FrequencyEncoder,0.74,2.0
498,heart,fbs,Nominal,OneHotEncoder,BaseNEncoder,0.74,2.0
499,heart,fbs,Nominal,OneHotEncoder,OneHotEncoder,0.74,2.0
500,heart,ca,Nominal,BinaryEncoder,BinaryEncoder,0.74,5.0
501,heart,ca,Nominal,BinaryEncoder,JamesSteinEncoder,0.74,5.0
502,heart,ca,Nominal,BinaryEncoder,SumEncoder,0.74,5.0
503,heart,ca,Nominal,BinaryEncoder,HashingEncoder,0.74,5.0
504,heart,ca,Nominal,BinaryEncoder,LabelEncoder,0.74,5.0
505,heart,ca,Nominal,BinaryEncoder,TargetEncoder,0.74,5.0
506,heart,ca,Nominal,BinaryEncoder,HelmertEncoder,0.74,5.0
507,heart,ca,Nominal,BinaryEncoder,FrequencyEncoder,0.75,5.0
508,heart,ca,Nominal,BinaryEncoder,BaseNEncoder,0.74,5.0
509,heart,ca,Nominal,BinaryEncoder,OneHotEncoder,0.74,5.0
510,heart,ca,Nominal,JamesSteinEncoder,BinaryEncoder,0.74,5.0
511,heart,ca,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.74,5.0
512,heart,ca,Nominal,JamesSteinEncoder,SumEncoder,0.74,5.0
513,heart,ca,Nominal,JamesSteinEncoder,HashingEncoder,0.74,5.0
514,heart,ca,Nominal,JamesSteinEncoder,LabelEncoder,0.74,5.0
515,heart,ca,Nominal,JamesSteinEncoder,TargetEncoder,0.74,5.0
516,heart,ca,Nominal,JamesSteinEncoder,HelmertEncoder,0.74,5.0
517,heart,ca,Nominal,JamesSteinEncoder,FrequencyEncoder,0.75,5.0
518,heart,ca,Nominal,JamesSteinEncoder,BaseNEncoder,0.74,5.0
519,heart,ca,Nominal,JamesSteinEncoder,OneHotEncoder,0.74,5.0
520,heart,ca,Nominal,SumEncoder,BinaryEncoder,0.74,5.0
521,heart,ca,Nominal,SumEncoder,JamesSteinEncoder,0.74,5.0
522,heart,ca,Nominal,SumEncoder,SumEncoder,0.74,5.0
523,heart,ca,Nominal,SumEncoder,HashingEncoder,0.74,5.0
524,heart,ca,Nominal,SumEncoder,LabelEncoder,0.74,5.0
525,heart,ca,Nominal,SumEncoder,TargetEncoder,0.74,5.0
526,heart,ca,Nominal,SumEncoder,HelmertEncoder,0.74,5.0
527,heart,ca,Nominal,SumEncoder,FrequencyEncoder,0.75,5.0
528,heart,ca,Nominal,SumEncoder,BaseNEncoder,0.74,5.0
529,heart,ca,Nominal,SumEncoder,OneHotEncoder,0.74,5.0
530,heart,ca,Nominal,HashingEncoder,BinaryEncoder,0.74,5.0
531,heart,ca,Nominal,HashingEncoder,JamesSteinEncoder,0.74,5.0
532,heart,ca,Nominal,HashingEncoder,SumEncoder,0.74,5.0
533,heart,ca,Nominal,HashingEncoder,HashingEncoder,0.74,5.0
534,heart,ca,Nominal,HashingEncoder,LabelEncoder,0.74,5.0
535,heart,ca,Nominal,HashingEncoder,TargetEncoder,0.74,5.0
536,heart,ca,Nominal,HashingEncoder,HelmertEncoder,0.74,5.0
537,heart,ca,Nominal,HashingEncoder,FrequencyEncoder,0.75,5.0
538,heart,ca,Nominal,HashingEncoder,BaseNEncoder,0.74,5.0
539,heart,ca,Nominal,HashingEncoder,OneHotEncoder,0.74,5.0
540,heart,ca,Nominal,LabelEncoder,BinaryEncoder,0.74,5.0
541,heart,ca,Nominal,LabelEncoder,JamesSteinEncoder,0.74,5.0
542,heart,ca,Nominal,LabelEncoder,SumEncoder,0.74,5.0
543,heart,ca,Nominal,LabelEncoder,HashingEncoder,0.74,5.0
544,heart,ca,Nominal,LabelEncoder,LabelEncoder,0.74,5.0
545,heart,ca,Nominal,LabelEncoder,TargetEncoder,0.74,5.0
546,heart,ca,Nominal,LabelEncoder,HelmertEncoder,0.74,5.0
547,heart,ca,Nominal,LabelEncoder,FrequencyEncoder,0.75,5.0
548,heart,ca,Nominal,LabelEncoder,BaseNEncoder,0.74,5.0
549,heart,ca,Nominal,LabelEncoder,OneHotEncoder,0.74,5.0
550,heart,ca,Nominal,TargetEncoder,BinaryEncoder,0.74,5.0
551,heart,ca,Nominal,TargetEncoder,JamesSteinEncoder,0.74,5.0
552,heart,ca,Nominal,TargetEncoder,SumEncoder,0.74,5.0
553,heart,ca,Nominal,TargetEncoder,HashingEncoder,0.74,5.0
554,heart,ca,Nominal,TargetEncoder,LabelEncoder,0.74,5.0
555,heart,ca,Nominal,TargetEncoder,TargetEncoder,0.74,5.0
556,heart,ca,Nominal,TargetEncoder,HelmertEncoder,0.74,5.0
557,heart,ca,Nominal,TargetEncoder,FrequencyEncoder,0.75,5.0
558,heart,ca,Nominal,TargetEncoder,BaseNEncoder,0.74,5.0
559,heart,ca,Nominal,TargetEncoder,OneHotEncoder,0.74,5.0
560,heart,ca,Nominal,HelmertEncoder,BinaryEncoder,0.74,5.0
561,heart,ca,Nominal,HelmertEncoder,JamesSteinEncoder,0.74,5.0
562,heart,ca,Nominal,HelmertEncoder,SumEncoder,0.74,5.0
563,heart,ca,Nominal,HelmertEncoder,HashingEncoder,0.74,5.0
564,heart,ca,Nominal,HelmertEncoder,LabelEncoder,0.74,5.0
565,heart,ca,Nominal,HelmertEncoder,TargetEncoder,0.74,5.0
566,heart,ca,Nominal,HelmertEncoder,HelmertEncoder,0.74,5.0
567,heart,ca,Nominal,HelmertEncoder,FrequencyEncoder,0.75,5.0
568,heart,ca,Nominal,HelmertEncoder,BaseNEncoder,0.74,5.0
569,heart,ca,Nominal,HelmertEncoder,OneHotEncoder,0.74,5.0
570,heart,ca,Nominal,FrequencyEncoder,BinaryEncoder,0.75,5.0
571,heart,ca,Nominal,FrequencyEncoder,JamesSteinEncoder,0.75,5.0
572,heart,ca,Nominal,FrequencyEncoder,SumEncoder,0.75,5.0
573,heart,ca,Nominal,FrequencyEncoder,HashingEncoder,0.75,5.0
574,heart,ca,Nominal,FrequencyEncoder,LabelEncoder,0.75,5.0
575,heart,ca,Nominal,FrequencyEncoder,TargetEncoder,0.75,5.0
576,heart,ca,Nominal,FrequencyEncoder,HelmertEncoder,0.75,5.0
577,heart,ca,Nominal,FrequencyEncoder,FrequencyEncoder,0.76,5.0
578,heart,ca,Nominal,FrequencyEncoder,BaseNEncoder,0.75,5.0
579,heart,ca,Nominal,FrequencyEncoder,OneHotEncoder,0.75,5.0
580,heart,ca,Nominal,BaseNEncoder,BinaryEncoder,0.74,5.0
581,heart,ca,Nominal,BaseNEncoder,JamesSteinEncoder,0.74,5.0
582,heart,ca,Nominal,BaseNEncoder,SumEncoder,0.74,5.0
583,heart,ca,Nominal,BaseNEncoder,HashingEncoder,0.74,5.0
584,heart,ca,Nominal,BaseNEncoder,LabelEncoder,0.74,5.0
585,heart,ca,Nominal,BaseNEncoder,TargetEncoder,0.74,5.0
586,heart,ca,Nominal,BaseNEncoder,HelmertEncoder,0.74,5.0
587,heart,ca,Nominal,BaseNEncoder,FrequencyEncoder,0.75,5.0
588,heart,ca,Nominal,BaseNEncoder,BaseNEncoder,0.74,5.0
589,heart,ca,Nominal,BaseNEncoder,OneHotEncoder,0.74,5.0
590,heart,ca,Nominal,OneHotEncoder,BinaryEncoder,0.74,5.0
591,heart,ca,Nominal,OneHotEncoder,JamesSteinEncoder,0.74,5.0
592,heart,ca,Nominal,OneHotEncoder,SumEncoder,0.74,5.0
593,heart,ca,Nominal,OneHotEncoder,HashingEncoder,0.74,5.0
594,heart,ca,Nominal,OneHotEncoder,LabelEncoder,0.74,5.0
595,heart,ca,Nominal,OneHotEncoder,TargetEncoder,0.74,5.0
596,heart,ca,Nominal,OneHotEncoder,HelmertEncoder,0.74,5.0
597,heart,ca,Nominal,OneHotEncoder,FrequencyEncoder,0.75,5.0
598,heart,ca,Nominal,OneHotEncoder,BaseNEncoder,0.74,5.0
599,heart,ca,Nominal,OneHotEncoder,OneHotEncoder,0.74,5.0
600,heart,slope,Ordinal,BinaryEncoder,BinaryEncoder,0.73,3.0
601,heart,slope,Ordinal,BinaryEncoder,JamesSteinEncoder,0.73,3.0
602,heart,slope,Ordinal,BinaryEncoder,SumEncoder,0.73,3.0
603,heart,slope,Ordinal,BinaryEncoder,HashingEncoder,0.73,3.0
604,heart,slope,Ordinal,BinaryEncoder,LabelEncoder,0.73,3.0
605,heart,slope,Ordinal,BinaryEncoder,TargetEncoder,0.73,3.0
606,heart,slope,Ordinal,BinaryEncoder,HelmertEncoder,0.73,3.0
607,heart,slope,Ordinal,BinaryEncoder,FrequencyEncoder,0.74,3.0
608,heart,slope,Ordinal,BinaryEncoder,BaseNEncoder,0.73,3.0
609,heart,slope,Ordinal,BinaryEncoder,OneHotEncoder,0.73,3.0
610,heart,slope,Ordinal,JamesSteinEncoder,BinaryEncoder,0.73,3.0
611,heart,slope,Ordinal,JamesSteinEncoder,JamesSteinEncoder,0.73,3.0
612,heart,slope,Ordinal,JamesSteinEncoder,SumEncoder,0.73,3.0
613,heart,slope,Ordinal,JamesSteinEncoder,HashingEncoder,0.73,3.0
614,heart,slope,Ordinal,JamesSteinEncoder,LabelEncoder,0.73,3.0
615,heart,slope,Ordinal,JamesSteinEncoder,TargetEncoder,0.73,3.0
616,heart,slope,Ordinal,JamesSteinEncoder,HelmertEncoder,0.73,3.0
617,heart,slope,Ordinal,JamesSteinEncoder,FrequencyEncoder,0.74,3.0
618,heart,slope,Ordinal,JamesSteinEncoder,BaseNEncoder,0.73,3.0
619,heart,slope,Ordinal,JamesSteinEncoder,OneHotEncoder,0.73,3.0
620,heart,slope,Ordinal,SumEncoder,BinaryEncoder,0.73,3.0
621,heart,slope,Ordinal,SumEncoder,JamesSteinEncoder,0.73,3.0
622,heart,slope,Ordinal,SumEncoder,SumEncoder,0.73,3.0
623,heart,slope,Ordinal,SumEncoder,HashingEncoder,0.73,3.0
624,heart,slope,Ordinal,SumEncoder,LabelEncoder,0.73,3.0
625,heart,slope,Ordinal,SumEncoder,TargetEncoder,0.73,3.0
626,heart,slope,Ordinal,SumEncoder,HelmertEncoder,0.73,3.0
627,heart,slope,Ordinal,SumEncoder,FrequencyEncoder,0.74,3.0
628,heart,slope,Ordinal,SumEncoder,BaseNEncoder,0.73,3.0
629,heart,slope,Ordinal,SumEncoder,OneHotEncoder,0.73,3.0
630,heart,slope,Ordinal,HashingEncoder,BinaryEncoder,0.73,3.0
631,heart,slope,Ordinal,HashingEncoder,JamesSteinEncoder,0.73,3.0
632,heart,slope,Ordinal,HashingEncoder,SumEncoder,0.73,3.0
633,heart,slope,Ordinal,HashingEncoder,HashingEncoder,0.73,3.0
634,heart,slope,Ordinal,HashingEncoder,LabelEncoder,0.73,3.0
635,heart,slope,Ordinal,HashingEncoder,TargetEncoder,0.73,3.0
636,heart,slope,Ordinal,HashingEncoder,HelmertEncoder,0.73,3.0
637,heart,slope,Ordinal,HashingEncoder,FrequencyEncoder,0.74,3.0
638,heart,slope,Ordinal,HashingEncoder,BaseNEncoder,0.73,3.0
639,heart,slope,Ordinal,HashingEncoder,OneHotEncoder,0.73,3.0
640,heart,slope,Ordinal,LabelEncoder,BinaryEncoder,0.73,3.0
641,heart,slope,Ordinal,LabelEncoder,JamesSteinEncoder,0.73,3.0
642,heart,slope,Ordinal,LabelEncoder,SumEncoder,0.73,3.0
643,heart,slope,Ordinal,LabelEncoder,HashingEncoder,0.73,3.0
644,heart,slope,Ordinal,LabelEncoder,LabelEncoder,0.73,3.0
645,heart,slope,Ordinal,LabelEncoder,TargetEncoder,0.73,3.0
646,heart,slope,Ordinal,LabelEncoder,HelmertEncoder,0.73,3.0
647,heart,slope,Ordinal,LabelEncoder,FrequencyEncoder,0.74,3.0
648,heart,slope,Ordinal,LabelEncoder,BaseNEncoder,0.73,3.0
649,heart,slope,Ordinal,LabelEncoder,OneHotEncoder,0.73,3.0
650,heart,slope,Ordinal,TargetEncoder,BinaryEncoder,0.73,3.0
651,heart,slope,Ordinal,TargetEncoder,JamesSteinEncoder,0.73,3.0
652,heart,slope,Ordinal,TargetEncoder,SumEncoder,0.73,3.0
653,heart,slope,Ordinal,TargetEncoder,HashingEncoder,0.73,3.0
654,heart,slope,Ordinal,TargetEncoder,LabelEncoder,0.73,3.0
655,heart,slope,Ordinal,TargetEncoder,TargetEncoder,0.73,3.0
656,heart,slope,Ordinal,TargetEncoder,HelmertEncoder,0.73,3.0
657,heart,slope,Ordinal,TargetEncoder,FrequencyEncoder,0.74,3.0
658,heart,slope,Ordinal,TargetEncoder,BaseNEncoder,0.73,3.0
659,heart,slope,Ordinal,TargetEncoder,OneHotEncoder,0.73,3.0
660,heart,slope,Ordinal,HelmertEncoder,BinaryEncoder,0.73,3.0
661,heart,slope,Ordinal,HelmertEncoder,JamesSteinEncoder,0.73,3.0
662,heart,slope,Ordinal,HelmertEncoder,SumEncoder,0.73,3.0
663,heart,slope,Ordinal,HelmertEncoder,HashingEncoder,0.73,3.0
664,heart,slope,Ordinal,HelmertEncoder,LabelEncoder,0.73,3.0
665,heart,slope,Ordinal,HelmertEncoder,TargetEncoder,0.73,3.0
666,heart,slope,Ordinal,HelmertEncoder,HelmertEncoder,0.73,3.0
667,heart,slope,Ordinal,HelmertEncoder,FrequencyEncoder,0.74,3.0
668,heart,slope,Ordinal,HelmertEncoder,BaseNEncoder,0.73,3.0
669,heart,slope,Ordinal,HelmertEncoder,OneHotEncoder,0.73,3.0
670,heart,slope,Ordinal,FrequencyEncoder,BinaryEncoder,0.73,3.0
671,heart,slope,Ordinal,FrequencyEncoder,JamesSteinEncoder,0.73,3.0
672,heart,slope,Ordinal,FrequencyEncoder,SumEncoder,0.73,3.0
673,heart,slope,Ordinal,FrequencyEncoder,HashingEncoder,0.73,3.0
674,heart,slope,Ordinal,FrequencyEncoder,LabelEncoder,0.73,3.0
675,heart,slope,Ordinal,FrequencyEncoder,TargetEncoder,0.73,3.0
676,heart,slope,Ordinal,FrequencyEncoder,HelmertEncoder,0.73,3.0
677,heart,slope,Ordinal,FrequencyEncoder,FrequencyEncoder,0.74,3.0
678,heart,slope,Ordinal,FrequencyEncoder,BaseNEncoder,0.73,3.0
679,heart,slope,Ordinal,FrequencyEncoder,OneHotEncoder,0.73,3.0
680,heart,slope,Ordinal,BaseNEncoder,BinaryEncoder,0.73,3.0
681,heart,slope,Ordinal,BaseNEncoder,JamesSteinEncoder,0.73,3.0
682,heart,slope,Ordinal,BaseNEncoder,SumEncoder,0.73,3.0
683,heart,slope,Ordinal,BaseNEncoder,HashingEncoder,0.73,3.0
684,heart,slope,Ordinal,BaseNEncoder,LabelEncoder,0.73,3.0
685,heart,slope,Ordinal,BaseNEncoder,TargetEncoder,0.73,3.0
686,heart,slope,Ordinal,BaseNEncoder,HelmertEncoder,0.73,3.0
687,heart,slope,Ordinal,BaseNEncoder,FrequencyEncoder,0.74,3.0
688,heart,slope,Ordinal,BaseNEncoder,BaseNEncoder,0.73,3.0
689,heart,slope,Ordinal,BaseNEncoder,OneHotEncoder,0.73,3.0
690,heart,slope,Ordinal,OneHotEncoder,BinaryEncoder,0.73,3.0
691,heart,slope,Ordinal,OneHotEncoder,JamesSteinEncoder,0.73,3.0
692,heart,slope,Ordinal,OneHotEncoder,SumEncoder,0.73,3.0
693,heart,slope,Ordinal,OneHotEncoder,HashingEncoder,0.73,3.0
694,heart,slope,Ordinal,OneHotEncoder,LabelEncoder,0.73,3.0
695,heart,slope,Ordinal,OneHotEncoder,TargetEncoder,0.73,3.0
696,heart,slope,Ordinal,OneHotEncoder,HelmertEncoder,0.73,3.0
697,heart,slope,Ordinal,OneHotEncoder,FrequencyEncoder,0.74,3.0
698,heart,slope,Ordinal,OneHotEncoder,BaseNEncoder,0.73,3.0
699,heart,slope,Ordinal,OneHotEncoder,OneHotEncoder,0.73,3.0
700,heart,restecg,Nominal,BinaryEncoder,BinaryEncoder,0.73,3.0
701,heart,restecg,Nominal,BinaryEncoder,JamesSteinEncoder,0.73,3.0
702,heart,restecg,Nominal,BinaryEncoder,SumEncoder,0.73,3.0
703,heart,restecg,Nominal,BinaryEncoder,HashingEncoder,0.73,3.0
704,heart,restecg,Nominal,BinaryEncoder,LabelEncoder,0.73,3.0
705,heart,restecg,Nominal,BinaryEncoder,TargetEncoder,0.73,3.0
706,heart,restecg,Nominal,BinaryEncoder,HelmertEncoder,0.73,3.0
707,heart,restecg,Nominal,BinaryEncoder,FrequencyEncoder,0.76,3.0
708,heart,restecg,Nominal,BinaryEncoder,BaseNEncoder,0.73,3.0
709,heart,restecg,Nominal,BinaryEncoder,OneHotEncoder,0.73,3.0
