,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score
689,audiology,ar_u,Nominal,OneHotEncoder,FrequencyEncoder,0.2698412698412698
690,audiology,ar_u,Nominal,BinaryEncoder,HashingEncoder,0.19047619047619047
691,audiology,ar_u,Nominal,BinaryEncoder,LabelEncoder,0.31746031746031744
692,audiology,ar_u,Nominal,BinaryEncoder,OneHotEncoder,0.3492063492063492
693,audiology,ar_u,Nominal,BinaryEncoder,BinaryEncoder,0.30158730158730157
694,audiology,ar_u,Nominal,BinaryEncoder,FrequencyEncoder,0.2698412698412698
695,audiology,ar_u,Nominal,FrequencyEncoder,HashingEncoder,0.20634920634920634
696,audiology,ar_u,Nominal,FrequencyEncoder,LabelEncoder,0.31746031746031744
697,audiology,ar_u,Nominal,FrequencyEncoder,OneHotEncoder,0.36507936507936506
698,audiology,ar_u,Nominal,FrequencyEncoder,BinaryEncoder,0.31746031746031744
699,audiology,ar_u,Nominal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
700,audiology,indentifier,Nominal,HashingEncoder,HashingEncoder,0.23809523809523808
701,audiology,indentifier,Nominal,HashingEncoder,LabelEncoder,0.31746031746031744
702,audiology,indentifier,Nominal,HashingEncoder,OneHotEncoder,0.31746031746031744
703,audiology,indentifier,Nominal,HashingEncoder,BinaryEncoder,0.2857142857142857
704,audiology,indentifier,Nominal,HashingEncoder,FrequencyEncoder,0.25396825396825395
705,audiology,indentifier,Nominal,LabelEncoder,HashingEncoder,0.30158730158730157
706,audiology,indentifier,Nominal,LabelEncoder,LabelEncoder,0.3492063492063492
707,audiology,indentifier,Nominal,LabelEncoder,OneHotEncoder,0.3492063492063492
708,audiology,indentifier,Nominal,LabelEncoder,BinaryEncoder,0.3333333333333333
709,audiology,indentifier,Nominal,LabelEncoder,FrequencyEncoder,0.23809523809523808
710,audiology,indentifier,Nominal,OneHotEncoder,HashingEncoder,0.25396825396825395
711,audiology,indentifier,Nominal,OneHotEncoder,LabelEncoder,0.3492063492063492
712,audiology,indentifier,Nominal,OneHotEncoder,OneHotEncoder,0.3492063492063492
713,audiology,indentifier,Nominal,OneHotEncoder,BinaryEncoder,0.3333333333333333
714,audiology,indentifier,Nominal,OneHotEncoder,FrequencyEncoder,0.25396825396825395
715,audiology,indentifier,Nominal,BinaryEncoder,HashingEncoder,0.2698412698412698
716,audiology,indentifier,Nominal,BinaryEncoder,LabelEncoder,0.30158730158730157
717,audiology,indentifier,Nominal,BinaryEncoder,OneHotEncoder,0.31746031746031744
718,audiology,indentifier,Nominal,BinaryEncoder,BinaryEncoder,0.30158730158730157
719,audiology,indentifier,Nominal,BinaryEncoder,FrequencyEncoder,0.2698412698412698
720,audiology,indentifier,Nominal,FrequencyEncoder,HashingEncoder,0.25396825396825395
721,audiology,indentifier,Nominal,FrequencyEncoder,LabelEncoder,0.3333333333333333
722,audiology,indentifier,Nominal,FrequencyEncoder,OneHotEncoder,0.3492063492063492
723,audiology,indentifier,Nominal,FrequencyEncoder,BinaryEncoder,0.3492063492063492
724,audiology,indentifier,Nominal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
725,audiology,air,Ordinal,HashingEncoder,HashingEncoder,0.2857142857142857
726,audiology,air,Ordinal,HashingEncoder,LabelEncoder,0.31746031746031744
727,audiology,air,Ordinal,HashingEncoder,OneHotEncoder,0.3492063492063492
728,audiology,air,Ordinal,HashingEncoder,BinaryEncoder,0.31746031746031744
729,audiology,air,Ordinal,HashingEncoder,FrequencyEncoder,0.31746031746031744
730,audiology,air,Ordinal,LabelEncoder,HashingEncoder,0.2698412698412698
731,audiology,air,Ordinal,LabelEncoder,LabelEncoder,0.3492063492063492
732,audiology,air,Ordinal,LabelEncoder,OneHotEncoder,0.3333333333333333
733,audiology,air,Ordinal,LabelEncoder,BinaryEncoder,0.31746031746031744
734,audiology,air,Ordinal,LabelEncoder,FrequencyEncoder,0.31746031746031744
735,audiology,air,Ordinal,OneHotEncoder,HashingEncoder,0.2857142857142857
736,audiology,air,Ordinal,OneHotEncoder,LabelEncoder,0.31746031746031744
737,audiology,air,Ordinal,OneHotEncoder,OneHotEncoder,0.3492063492063492
738,audiology,air,Ordinal,OneHotEncoder,BinaryEncoder,0.30158730158730157
739,audiology,air,Ordinal,OneHotEncoder,FrequencyEncoder,0.3333333333333333
740,audiology,air,Ordinal,BinaryEncoder,HashingEncoder,0.25396825396825395
741,audiology,air,Ordinal,BinaryEncoder,LabelEncoder,0.3333333333333333
742,audiology,air,Ordinal,BinaryEncoder,OneHotEncoder,0.3492063492063492
743,audiology,air,Ordinal,BinaryEncoder,BinaryEncoder,0.30158730158730157
744,audiology,air,Ordinal,BinaryEncoder,FrequencyEncoder,0.3333333333333333
745,audiology,air,Ordinal,FrequencyEncoder,HashingEncoder,0.19047619047619047
746,audiology,air,Ordinal,FrequencyEncoder,LabelEncoder,0.2698412698412698
747,audiology,air,Ordinal,FrequencyEncoder,OneHotEncoder,0.31746031746031744
748,audiology,air,Ordinal,FrequencyEncoder,BinaryEncoder,0.30158730158730157
749,audiology,air,Ordinal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
750,bridges,T-OR-D,Nominal,HashingEncoder,HashingEncoder,0.8857142857142857
751,bridges,T-OR-D,Nominal,HashingEncoder,LabelEncoder,0.8857142857142857
752,bridges,T-OR-D,Nominal,HashingEncoder,OneHotEncoder,0.9714285714285714
753,bridges,T-OR-D,Nominal,HashingEncoder,BinaryEncoder,0.9428571428571428
754,bridges,T-OR-D,Nominal,HashingEncoder,FrequencyEncoder,0.7714285714285715
755,bridges,T-OR-D,Nominal,LabelEncoder,HashingEncoder,0.8857142857142857
756,bridges,T-OR-D,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
757,bridges,T-OR-D,Nominal,LabelEncoder,OneHotEncoder,0.9428571428571428
758,bridges,T-OR-D,Nominal,LabelEncoder,BinaryEncoder,0.9428571428571428
759,bridges,T-OR-D,Nominal,LabelEncoder,FrequencyEncoder,0.8
760,bridges,T-OR-D,Nominal,OneHotEncoder,HashingEncoder,0.8857142857142857
761,bridges,T-OR-D,Nominal,OneHotEncoder,LabelEncoder,0.8857142857142857
762,bridges,T-OR-D,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
763,bridges,T-OR-D,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
764,bridges,T-OR-D,Nominal,OneHotEncoder,FrequencyEncoder,0.7714285714285715
765,bridges,T-OR-D,Nominal,BinaryEncoder,HashingEncoder,0.8857142857142857
766,bridges,T-OR-D,Nominal,BinaryEncoder,LabelEncoder,0.8857142857142857
767,bridges,T-OR-D,Nominal,BinaryEncoder,OneHotEncoder,0.9714285714285714
768,bridges,T-OR-D,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
769,bridges,T-OR-D,Nominal,BinaryEncoder,FrequencyEncoder,0.7714285714285715
770,bridges,T-OR-D,Nominal,FrequencyEncoder,HashingEncoder,0.8857142857142857
771,bridges,T-OR-D,Nominal,FrequencyEncoder,LabelEncoder,0.8857142857142857
772,bridges,T-OR-D,Nominal,FrequencyEncoder,OneHotEncoder,0.9428571428571428
773,bridges,T-OR-D,Nominal,FrequencyEncoder,BinaryEncoder,0.9142857142857143
774,bridges,T-OR-D,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
775,bridges,CLEAR-G,Nominal,HashingEncoder,HashingEncoder,0.8857142857142857
776,bridges,CLEAR-G,Nominal,HashingEncoder,LabelEncoder,0.8857142857142857
777,bridges,CLEAR-G,Nominal,HashingEncoder,OneHotEncoder,0.9714285714285714
778,bridges,CLEAR-G,Nominal,HashingEncoder,BinaryEncoder,0.9428571428571428
779,bridges,CLEAR-G,Nominal,HashingEncoder,FrequencyEncoder,0.8285714285714286
780,bridges,CLEAR-G,Nominal,LabelEncoder,HashingEncoder,0.9142857142857143
781,bridges,CLEAR-G,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
782,bridges,CLEAR-G,Nominal,LabelEncoder,OneHotEncoder,0.9714285714285714
783,bridges,CLEAR-G,Nominal,LabelEncoder,BinaryEncoder,0.9428571428571428
784,bridges,CLEAR-G,Nominal,LabelEncoder,FrequencyEncoder,0.8285714285714286
785,bridges,CLEAR-G,Nominal,OneHotEncoder,HashingEncoder,0.8857142857142857
786,bridges,CLEAR-G,Nominal,OneHotEncoder,LabelEncoder,0.8857142857142857
787,bridges,CLEAR-G,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
788,bridges,CLEAR-G,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
789,bridges,CLEAR-G,Nominal,OneHotEncoder,FrequencyEncoder,0.8285714285714286
790,bridges,CLEAR-G,Nominal,BinaryEncoder,HashingEncoder,0.8857142857142857
791,bridges,CLEAR-G,Nominal,BinaryEncoder,LabelEncoder,0.8857142857142857
792,bridges,CLEAR-G,Nominal,BinaryEncoder,OneHotEncoder,0.9714285714285714
793,bridges,CLEAR-G,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
794,bridges,CLEAR-G,Nominal,BinaryEncoder,FrequencyEncoder,0.8285714285714286
795,bridges,CLEAR-G,Nominal,FrequencyEncoder,HashingEncoder,0.8571428571428571
796,bridges,CLEAR-G,Nominal,FrequencyEncoder,LabelEncoder,0.8571428571428571
797,bridges,CLEAR-G,Nominal,FrequencyEncoder,OneHotEncoder,0.9142857142857143
798,bridges,CLEAR-G,Nominal,FrequencyEncoder,BinaryEncoder,0.9428571428571428
799,bridges,CLEAR-G,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
800,bridges,RIVER,Nominal,HashingEncoder,HashingEncoder,0.8571428571428571
801,bridges,RIVER,Nominal,HashingEncoder,LabelEncoder,0.8857142857142857
802,bridges,RIVER,Nominal,HashingEncoder,OneHotEncoder,0.9714285714285714
803,bridges,RIVER,Nominal,HashingEncoder,BinaryEncoder,0.9428571428571428
804,bridges,RIVER,Nominal,HashingEncoder,FrequencyEncoder,0.8
805,bridges,RIVER,Nominal,LabelEncoder,HashingEncoder,0.7714285714285715
806,bridges,RIVER,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
807,bridges,RIVER,Nominal,LabelEncoder,OneHotEncoder,0.9428571428571428
808,bridges,RIVER,Nominal,LabelEncoder,BinaryEncoder,0.9428571428571428
809,bridges,RIVER,Nominal,LabelEncoder,FrequencyEncoder,0.8
810,bridges,RIVER,Nominal,OneHotEncoder,HashingEncoder,0.8571428571428571
811,bridges,RIVER,Nominal,OneHotEncoder,LabelEncoder,0.8857142857142857
812,bridges,RIVER,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
813,bridges,RIVER,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
814,bridges,RIVER,Nominal,OneHotEncoder,FrequencyEncoder,0.8
815,bridges,RIVER,Nominal,BinaryEncoder,HashingEncoder,0.8857142857142857
816,bridges,RIVER,Nominal,BinaryEncoder,LabelEncoder,0.8857142857142857
817,bridges,RIVER,Nominal,BinaryEncoder,OneHotEncoder,0.9714285714285714
818,bridges,RIVER,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
819,bridges,RIVER,Nominal,BinaryEncoder,FrequencyEncoder,0.8
820,bridges,RIVER,Nominal,FrequencyEncoder,HashingEncoder,0.8571428571428571
821,bridges,RIVER,Nominal,FrequencyEncoder,LabelEncoder,0.8857142857142857
822,bridges,RIVER,Nominal,FrequencyEncoder,OneHotEncoder,0.9142857142857143
823,bridges,RIVER,Nominal,FrequencyEncoder,BinaryEncoder,0.9142857142857143
824,bridges,RIVER,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
825,bridges,PURPOSE,Nominal,HashingEncoder,HashingEncoder,0.8
826,bridges,PURPOSE,Nominal,HashingEncoder,LabelEncoder,0.8857142857142857
827,bridges,PURPOSE,Nominal,HashingEncoder,OneHotEncoder,0.9714285714285714
828,bridges,PURPOSE,Nominal,HashingEncoder,BinaryEncoder,0.9428571428571428
829,bridges,PURPOSE,Nominal,HashingEncoder,FrequencyEncoder,0.8571428571428571
830,bridges,PURPOSE,Nominal,LabelEncoder,HashingEncoder,0.8571428571428571
831,bridges,PURPOSE,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
832,bridges,PURPOSE,Nominal,LabelEncoder,OneHotEncoder,0.9428571428571428
833,bridges,PURPOSE,Nominal,LabelEncoder,BinaryEncoder,0.9142857142857143
834,bridges,PURPOSE,Nominal,LabelEncoder,FrequencyEncoder,0.8571428571428571
835,bridges,PURPOSE,Nominal,OneHotEncoder,HashingEncoder,0.8
836,bridges,PURPOSE,Nominal,OneHotEncoder,LabelEncoder,0.8857142857142857
837,bridges,PURPOSE,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
838,bridges,PURPOSE,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
839,bridges,PURPOSE,Nominal,OneHotEncoder,FrequencyEncoder,0.8571428571428571
840,bridges,PURPOSE,Nominal,BinaryEncoder,HashingEncoder,0.8
841,bridges,PURPOSE,Nominal,BinaryEncoder,LabelEncoder,0.8857142857142857
842,bridges,PURPOSE,Nominal,BinaryEncoder,OneHotEncoder,0.9428571428571428
843,bridges,PURPOSE,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
844,bridges,PURPOSE,Nominal,BinaryEncoder,FrequencyEncoder,0.8571428571428571
845,bridges,PURPOSE,Nominal,FrequencyEncoder,HashingEncoder,0.8
846,bridges,PURPOSE,Nominal,FrequencyEncoder,LabelEncoder,0.8285714285714286
847,bridges,PURPOSE,Nominal,FrequencyEncoder,OneHotEncoder,0.9142857142857143
848,bridges,PURPOSE,Nominal,FrequencyEncoder,BinaryEncoder,0.9142857142857143
849,bridges,PURPOSE,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
850,bridges,MATERIAL,Nominal,HashingEncoder,HashingEncoder,0.9142857142857143
851,bridges,MATERIAL,Nominal,HashingEncoder,LabelEncoder,0.8857142857142857
852,bridges,MATERIAL,Nominal,HashingEncoder,OneHotEncoder,0.9714285714285714
853,bridges,MATERIAL,Nominal,HashingEncoder,BinaryEncoder,0.9428571428571428
854,bridges,MATERIAL,Nominal,HashingEncoder,FrequencyEncoder,0.8285714285714286
855,bridges,MATERIAL,Nominal,LabelEncoder,HashingEncoder,0.8857142857142857
856,bridges,MATERIAL,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
857,bridges,MATERIAL,Nominal,LabelEncoder,OneHotEncoder,0.9142857142857143
858,bridges,MATERIAL,Nominal,LabelEncoder,BinaryEncoder,0.9428571428571428
859,bridges,MATERIAL,Nominal,LabelEncoder,FrequencyEncoder,0.7714285714285715
860,bridges,MATERIAL,Nominal,OneHotEncoder,HashingEncoder,0.9142857142857143
861,bridges,MATERIAL,Nominal,OneHotEncoder,LabelEncoder,0.8857142857142857
862,bridges,MATERIAL,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
863,bridges,MATERIAL,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
864,bridges,MATERIAL,Nominal,OneHotEncoder,FrequencyEncoder,0.8285714285714286
865,bridges,MATERIAL,Nominal,BinaryEncoder,HashingEncoder,0.8857142857142857
866,bridges,MATERIAL,Nominal,BinaryEncoder,LabelEncoder,0.8857142857142857
867,bridges,MATERIAL,Nominal,BinaryEncoder,OneHotEncoder,0.9714285714285714
868,bridges,MATERIAL,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
869,bridges,MATERIAL,Nominal,BinaryEncoder,FrequencyEncoder,0.8285714285714286
870,bridges,MATERIAL,Nominal,FrequencyEncoder,HashingEncoder,0.8285714285714286
871,bridges,MATERIAL,Nominal,FrequencyEncoder,LabelEncoder,0.8857142857142857
872,bridges,MATERIAL,Nominal,FrequencyEncoder,OneHotEncoder,0.9428571428571428
873,bridges,MATERIAL,Nominal,FrequencyEncoder,BinaryEncoder,0.9428571428571428
874,bridges,MATERIAL,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
875,bridges,SPAN,Ordinal,HashingEncoder,HashingEncoder,0.8857142857142857
876,bridges,SPAN,Ordinal,HashingEncoder,LabelEncoder,0.8571428571428571
877,bridges,SPAN,Ordinal,HashingEncoder,OneHotEncoder,0.9714285714285714
878,bridges,SPAN,Ordinal,HashingEncoder,BinaryEncoder,0.9428571428571428
879,bridges,SPAN,Ordinal,HashingEncoder,FrequencyEncoder,0.8285714285714286
880,bridges,SPAN,Ordinal,LabelEncoder,HashingEncoder,0.8
881,bridges,SPAN,Ordinal,LabelEncoder,LabelEncoder,0.8857142857142857
882,bridges,SPAN,Ordinal,LabelEncoder,OneHotEncoder,0.8857142857142857
883,bridges,SPAN,Ordinal,LabelEncoder,BinaryEncoder,0.8857142857142857
884,bridges,SPAN,Ordinal,LabelEncoder,FrequencyEncoder,0.8
885,bridges,SPAN,Ordinal,OneHotEncoder,HashingEncoder,0.8857142857142857
886,bridges,SPAN,Ordinal,OneHotEncoder,LabelEncoder,0.8571428571428571
887,bridges,SPAN,Ordinal,OneHotEncoder,OneHotEncoder,0.9714285714285714
888,bridges,SPAN,Ordinal,OneHotEncoder,BinaryEncoder,0.9428571428571428
889,bridges,SPAN,Ordinal,OneHotEncoder,FrequencyEncoder,0.8285714285714286
890,bridges,SPAN,Ordinal,BinaryEncoder,HashingEncoder,0.9142857142857143
891,bridges,SPAN,Ordinal,BinaryEncoder,LabelEncoder,0.8571428571428571
892,bridges,SPAN,Ordinal,BinaryEncoder,OneHotEncoder,0.9714285714285714
893,bridges,SPAN,Ordinal,BinaryEncoder,BinaryEncoder,0.9428571428571428
894,bridges,SPAN,Ordinal,BinaryEncoder,FrequencyEncoder,0.8285714285714286
895,bridges,SPAN,Ordinal,FrequencyEncoder,HashingEncoder,0.8
896,bridges,SPAN,Ordinal,FrequencyEncoder,LabelEncoder,0.8571428571428571
897,bridges,SPAN,Ordinal,FrequencyEncoder,OneHotEncoder,0.9142857142857143
898,bridges,SPAN,Ordinal,FrequencyEncoder,BinaryEncoder,0.8857142857142857
899,bridges,SPAN,Ordinal,FrequencyEncoder,FrequencyEncoder,0.8
900,bridges,REL-L,Nominal,HashingEncoder,HashingEncoder,0.8857142857142857
901,bridges,REL-L,Nominal,HashingEncoder,LabelEncoder,0.8571428571428571
902,bridges,REL-L,Nominal,HashingEncoder,OneHotEncoder,0.9428571428571428
903,bridges,REL-L,Nominal,HashingEncoder,BinaryEncoder,0.9142857142857143
904,bridges,REL-L,Nominal,HashingEncoder,FrequencyEncoder,0.8571428571428571
905,bridges,REL-L,Nominal,LabelEncoder,HashingEncoder,0.9142857142857143
906,bridges,REL-L,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
907,bridges,REL-L,Nominal,LabelEncoder,OneHotEncoder,0.9142857142857143
908,bridges,REL-L,Nominal,LabelEncoder,BinaryEncoder,0.9428571428571428
909,bridges,REL-L,Nominal,LabelEncoder,FrequencyEncoder,0.8571428571428571
910,bridges,REL-L,Nominal,OneHotEncoder,HashingEncoder,0.9142857142857143
911,bridges,REL-L,Nominal,OneHotEncoder,LabelEncoder,0.8857142857142857
912,bridges,REL-L,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
913,bridges,REL-L,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
914,bridges,REL-L,Nominal,OneHotEncoder,FrequencyEncoder,0.8571428571428571
915,bridges,REL-L,Nominal,BinaryEncoder,HashingEncoder,0.9142857142857143
916,bridges,REL-L,Nominal,BinaryEncoder,LabelEncoder,0.8857142857142857
917,bridges,REL-L,Nominal,BinaryEncoder,OneHotEncoder,0.9428571428571428
918,bridges,REL-L,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
919,bridges,REL-L,Nominal,BinaryEncoder,FrequencyEncoder,0.8571428571428571
920,bridges,REL-L,Nominal,FrequencyEncoder,HashingEncoder,0.9428571428571428
921,bridges,REL-L,Nominal,FrequencyEncoder,LabelEncoder,0.8857142857142857
922,bridges,REL-L,Nominal,FrequencyEncoder,OneHotEncoder,0.9714285714285714
923,bridges,REL-L,Nominal,FrequencyEncoder,BinaryEncoder,0.9428571428571428
924,bridges,REL-L,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
925,bridges,IDENTIF,Nominal,HashingEncoder,HashingEncoder,0.8
926,bridges,IDENTIF,Nominal,HashingEncoder,LabelEncoder,0.8571428571428571
927,bridges,IDENTIF,Nominal,HashingEncoder,OneHotEncoder,0.9142857142857143
928,bridges,IDENTIF,Nominal,HashingEncoder,BinaryEncoder,0.9428571428571428
929,bridges,IDENTIF,Nominal,HashingEncoder,FrequencyEncoder,0.7714285714285715
930,bridges,IDENTIF,Nominal,LabelEncoder,HashingEncoder,0.8571428571428571
931,bridges,IDENTIF,Nominal,LabelEncoder,LabelEncoder,0.8857142857142857
932,bridges,IDENTIF,Nominal,LabelEncoder,OneHotEncoder,0.9428571428571428
933,bridges,IDENTIF,Nominal,LabelEncoder,BinaryEncoder,0.9142857142857143
934,bridges,IDENTIF,Nominal,LabelEncoder,FrequencyEncoder,0.8571428571428571
935,bridges,IDENTIF,Nominal,OneHotEncoder,HashingEncoder,0.8285714285714286
936,bridges,IDENTIF,Nominal,OneHotEncoder,LabelEncoder,0.8571428571428571
937,bridges,IDENTIF,Nominal,OneHotEncoder,OneHotEncoder,0.9714285714285714
938,bridges,IDENTIF,Nominal,OneHotEncoder,BinaryEncoder,0.9428571428571428
939,bridges,IDENTIF,Nominal,OneHotEncoder,FrequencyEncoder,0.8
940,bridges,IDENTIF,Nominal,BinaryEncoder,HashingEncoder,0.8857142857142857
941,bridges,IDENTIF,Nominal,BinaryEncoder,LabelEncoder,0.8571428571428571
942,bridges,IDENTIF,Nominal,BinaryEncoder,OneHotEncoder,0.9428571428571428
943,bridges,IDENTIF,Nominal,BinaryEncoder,BinaryEncoder,0.9428571428571428
944,bridges,IDENTIF,Nominal,BinaryEncoder,FrequencyEncoder,0.8
945,bridges,IDENTIF,Nominal,FrequencyEncoder,HashingEncoder,0.8285714285714286
946,bridges,IDENTIF,Nominal,FrequencyEncoder,LabelEncoder,0.8857142857142857
947,bridges,IDENTIF,Nominal,FrequencyEncoder,OneHotEncoder,0.9428571428571428
948,bridges,IDENTIF,Nominal,FrequencyEncoder,BinaryEncoder,0.9428571428571428
949,bridges,IDENTIF,Nominal,FrequencyEncoder,FrequencyEncoder,0.8
950,heart,fbs,Nominal,HashingEncoder,HashingEncoder,0.8
951,heart,fbs,Nominal,HashingEncoder,LabelEncoder,0.87
952,heart,fbs,Nominal,HashingEncoder,OneHotEncoder,0.8
953,heart,fbs,Nominal,HashingEncoder,BinaryEncoder,0.8
954,heart,fbs,Nominal,HashingEncoder,FrequencyEncoder,0.86
955,heart,fbs,Nominal,LabelEncoder,HashingEncoder,0.8
956,heart,fbs,Nominal,LabelEncoder,LabelEncoder,0.87
957,heart,fbs,Nominal,LabelEncoder,OneHotEncoder,0.8
958,heart,fbs,Nominal,LabelEncoder,BinaryEncoder,0.8
959,heart,fbs,Nominal,LabelEncoder,FrequencyEncoder,0.86
960,heart,fbs,Nominal,OneHotEncoder,HashingEncoder,0.8
961,heart,fbs,Nominal,OneHotEncoder,LabelEncoder,0.87
962,heart,fbs,Nominal,OneHotEncoder,OneHotEncoder,0.8
963,heart,fbs,Nominal,OneHotEncoder,BinaryEncoder,0.8
964,heart,fbs,Nominal,OneHotEncoder,FrequencyEncoder,0.86
965,heart,fbs,Nominal,BinaryEncoder,HashingEncoder,0.8
966,heart,fbs,Nominal,BinaryEncoder,LabelEncoder,0.87
967,heart,fbs,Nominal,BinaryEncoder,OneHotEncoder,0.8
968,heart,fbs,Nominal,BinaryEncoder,BinaryEncoder,0.8
969,heart,fbs,Nominal,BinaryEncoder,FrequencyEncoder,0.86
970,heart,fbs,Nominal,FrequencyEncoder,HashingEncoder,0.8
971,heart,fbs,Nominal,FrequencyEncoder,LabelEncoder,0.88
972,heart,fbs,Nominal,FrequencyEncoder,OneHotEncoder,0.8
973,heart,fbs,Nominal,FrequencyEncoder,BinaryEncoder,0.8
974,heart,fbs,Nominal,FrequencyEncoder,FrequencyEncoder,0.86
975,heart,exang,Nominal,HashingEncoder,HashingEncoder,0.8
976,heart,exang,Nominal,HashingEncoder,LabelEncoder,0.87
977,heart,exang,Nominal,HashingEncoder,OneHotEncoder,0.8
978,heart,exang,Nominal,HashingEncoder,BinaryEncoder,0.8
979,heart,exang,Nominal,HashingEncoder,FrequencyEncoder,0.86
980,heart,exang,Nominal,LabelEncoder,HashingEncoder,0.8
981,heart,exang,Nominal,LabelEncoder,LabelEncoder,0.87
982,heart,exang,Nominal,LabelEncoder,OneHotEncoder,0.8
983,heart,exang,Nominal,LabelEncoder,BinaryEncoder,0.8
984,heart,exang,Nominal,LabelEncoder,FrequencyEncoder,0.86
985,heart,exang,Nominal,OneHotEncoder,HashingEncoder,0.8
986,heart,exang,Nominal,OneHotEncoder,LabelEncoder,0.87
987,heart,exang,Nominal,OneHotEncoder,OneHotEncoder,0.8
988,heart,exang,Nominal,OneHotEncoder,BinaryEncoder,0.8
989,heart,exang,Nominal,OneHotEncoder,FrequencyEncoder,0.86
990,heart,exang,Nominal,BinaryEncoder,HashingEncoder,0.8
991,heart,exang,Nominal,BinaryEncoder,LabelEncoder,0.87
992,heart,exang,Nominal,BinaryEncoder,OneHotEncoder,0.8
993,heart,exang,Nominal,BinaryEncoder,BinaryEncoder,0.8
994,heart,exang,Nominal,BinaryEncoder,FrequencyEncoder,0.86
995,heart,exang,Nominal,FrequencyEncoder,HashingEncoder,0.81
996,heart,exang,Nominal,FrequencyEncoder,LabelEncoder,0.87
997,heart,exang,Nominal,FrequencyEncoder,OneHotEncoder,0.81
998,heart,exang,Nominal,FrequencyEncoder,BinaryEncoder,0.81
999,heart,exang,Nominal,FrequencyEncoder,FrequencyEncoder,0.86
1000,heart,ca,Nominal,HashingEncoder,HashingEncoder,0.8
1001,heart,ca,Nominal,HashingEncoder,LabelEncoder,0.85
1002,heart,ca,Nominal,HashingEncoder,OneHotEncoder,0.8
1003,heart,ca,Nominal,HashingEncoder,BinaryEncoder,0.8
1004,heart,ca,Nominal,HashingEncoder,FrequencyEncoder,0.83
1005,heart,ca,Nominal,LabelEncoder,HashingEncoder,0.82
1006,heart,ca,Nominal,LabelEncoder,LabelEncoder,0.87
1007,heart,ca,Nominal,LabelEncoder,OneHotEncoder,0.82
1008,heart,ca,Nominal,LabelEncoder,BinaryEncoder,0.82
1009,heart,ca,Nominal,LabelEncoder,FrequencyEncoder,0.82
1010,heart,ca,Nominal,OneHotEncoder,HashingEncoder,0.8
1011,heart,ca,Nominal,OneHotEncoder,LabelEncoder,0.85
1012,heart,ca,Nominal,OneHotEncoder,OneHotEncoder,0.8
1013,heart,ca,Nominal,OneHotEncoder,BinaryEncoder,0.8
1014,heart,ca,Nominal,OneHotEncoder,FrequencyEncoder,0.83
1015,heart,ca,Nominal,BinaryEncoder,HashingEncoder,0.8
1016,heart,ca,Nominal,BinaryEncoder,LabelEncoder,0.85
1017,heart,ca,Nominal,BinaryEncoder,OneHotEncoder,0.8
1018,heart,ca,Nominal,BinaryEncoder,BinaryEncoder,0.8
1019,heart,ca,Nominal,BinaryEncoder,FrequencyEncoder,0.83
1020,heart,ca,Nominal,FrequencyEncoder,HashingEncoder,0.85
1021,heart,ca,Nominal,FrequencyEncoder,LabelEncoder,0.88
1022,heart,ca,Nominal,FrequencyEncoder,OneHotEncoder,0.85
1023,heart,ca,Nominal,FrequencyEncoder,BinaryEncoder,0.85
1024,heart,ca,Nominal,FrequencyEncoder,FrequencyEncoder,0.86
1025,heart,slope,Ordinal,HashingEncoder,HashingEncoder,0.8
